"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/05/2022","AQS","490352005","4","11.8","ug/m3 LC","49","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"02/06/2022","AQS","490352005","4","11.4","ug/m3 LC","48","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"02/07/2022","AQS","490352005","4","10","ug/m3 LC","42","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"02/08/2022","AQS","490352005","4","13.5","ug/m3 LC","54","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"02/09/2022","AQS","490352005","4","14.9","ug/m3 LC","57","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"02/10/2022","AQS","490352005","4","8.3","ug/m3 LC","35","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"02/11/2022","AQS","490352005","4","8","ug/m3 LC","33","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"02/12/2022","AQS","490352005","4","8.3","ug/m3 LC","35","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"02/13/2022","AQS","490352005","4","8.1","ug/m3 LC","34","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"02/14/2022","AQS","490352005","4","5.5","ug/m3 LC","23","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"02/15/2022","AQS","490352005","4","4","ug/m3 LC","17","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"02/16/2022","AQS","490352005","4","2.7","ug/m3 LC","11","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"02/17/2022","AQS","490352005","4","5.5","ug/m3 LC","23","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"02/18/2022","AQS","490352005","4","6.1","ug/m3 LC","25","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"02/19/2022","AQS","490352005","4","4.3","ug/m3 LC","18","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"02/20/2022","AQS","490352005","4","1.8","ug/m3 LC","8","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"02/21/2022","AQS","490352005","4","1.5","ug/m3 LC","6","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"02/22/2022","AQS","490352005","4","3.2","ug/m3 LC","13","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"02/23/2022","AQS","490352005","4","4.3","ug/m3 LC","18","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"02/24/2022","AQS","490352005","4","8","ug/m3 LC","33","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"02/25/2022","AQS","490352005","4","3.5","ug/m3 LC","15","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"02/26/2022","AQS","490352005","4","6.8","ug/m3 LC","28","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"02/27/2022","AQS","490352005","4","10.4","ug/m3 LC","43","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"02/28/2022","AQS","490352005","4","13.5","ug/m3 LC","54","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/01/2022","AQS","490352005","4","14","ug/m3 LC","55","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/02/2022","AQS","490352005","4","11.8","ug/m3 LC","49","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/03/2022","AQS","490352005","4","2.8","ug/m3 LC","12","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/04/2022","AQS","490352005","4","3","ug/m3 LC","13","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/05/2022","AQS","490352005","4","2.3","ug/m3 LC","10","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/06/2022","AQS","490352005","4","2.3","ug/m3 LC","10","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/07/2022","AQS","490352005","4","4.8","ug/m3 LC","20","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/08/2022","AQS","490352005","4","3.5","ug/m3 LC","15","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/09/2022","AQS","490352005","4","1.8","ug/m3 LC","8","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/10/2022","AQS","490352005","4","3.2","ug/m3 LC","13","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/11/2022","AQS","490352005","4","4.1","ug/m3 LC","17","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/12/2022","AQS","490352005","4","3","ug/m3 LC","13","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/13/2022","AQS","490352005","4","2.6","ug/m3 LC","11","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/14/2022","AQS","490352005","4","6","ug/m3 LC","25","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/15/2022","AQS","490352005","4","2.4","ug/m3 LC","10","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/16/2022","AQS","490352005","4","4.3","ug/m3 LC","18","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/17/2022","AQS","490352005","4","2.5","ug/m3 LC","10","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/18/2022","AQS","490352005","4","5.3","ug/m3 LC","22","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/19/2022","AQS","490352005","4","4.1","ug/m3 LC","17","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/20/2022","AQS","490352005","4","3.4","ug/m3 LC","14","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/21/2022","AQS","490352005","4","4.1","ug/m3 LC","17","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/22/2022","AQS","490352005","4","4.6","ug/m3 LC","19","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/23/2022","AQS","490352005","4","5.5","ug/m3 LC","23","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/24/2022","AQS","490352005","4","5.6","ug/m3 LC","23","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/25/2022","AQS","490352005","4","5.9","ug/m3 LC","25","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/26/2022","AQS","490352005","4","6.2","ug/m3 LC","26","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/27/2022","AQS","490352005","4","4","ug/m3 LC","17","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/28/2022","AQS","490352005","4","2.8","ug/m3 LC","12","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/29/2022","AQS","490352005","4","7.7","ug/m3 LC","32","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/30/2022","AQS","490352005","4","5.2","ug/m3 LC","22","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"03/31/2022","AQS","490352005","4","5","ug/m3 LC","21","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/01/2022","AQS","490352005","4","5.5","ug/m3 LC","23","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/02/2022","AQS","490352005","4","4.5","ug/m3 LC","19","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/03/2022","AQS","490352005","4","4.8","ug/m3 LC","20","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/04/2022","AQS","490352005","4","5.9","ug/m3 LC","25","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/05/2022","AQS","490352005","4","4","ug/m3 LC","17","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/06/2022","AQS","490352005","4","4","ug/m3 LC","17","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/07/2022","AQS","490352005","4","7","ug/m3 LC","29","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/08/2022","AQS","490352005","4","7.3","ug/m3 LC","30","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/09/2022","AQS","490352005","4","6.7","ug/m3 LC","28","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/10/2022","AQS","490352005","4","2","ug/m3 LC","8","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/11/2022","AQS","490352005","4","5","ug/m3 LC","21","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/12/2022","AQS","490352005","4","2.7","ug/m3 LC","11","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/13/2022","AQS","490352005","4","2.8","ug/m3 LC","12","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/14/2022","AQS","490352005","4","3.5","ug/m3 LC","15","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/15/2022","AQS","490352005","4","3.6","ug/m3 LC","15","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/16/2022","AQS","490352005","4","6.5","ug/m3 LC","27","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/17/2022","AQS","490352005","4","4.6","ug/m3 LC","19","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/18/2022","AQS","490352005","4","9","ug/m3 LC","38","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/19/2022","AQS","490352005","4","15.3","ug/m3 LC","58","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/20/2022","AQS","490352005","4","4.6","ug/m3 LC","19","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/21/2022","AQS","490352005","4","21.9","ug/m3 LC","72","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/22/2022","AQS","490352005","4","4.5","ug/m3 LC","19","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/23/2022","AQS","490352005","4","2.9","ug/m3 LC","12","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/24/2022","AQS","490352005","4","3.2","ug/m3 LC","13","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/25/2022","AQS","490352005","4","4.3","ug/m3 LC","18","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/26/2022","AQS","490352005","4","8.7","ug/m3 LC","36","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/27/2022","AQS","490352005","4","10.2","ug/m3 LC","43","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/28/2022","AQS","490352005","4","10.4","ug/m3 LC","43","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/29/2022","AQS","490352005","4","4.7","ug/m3 LC","20","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"04/30/2022","AQS","490352005","4","5.4","ug/m3 LC","23","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/01/2022","AQS","490352005","4","2.7","ug/m3 LC","11","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/02/2022","AQS","490352005","4","3.8","ug/m3 LC","16","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/03/2022","AQS","490352005","4","1.7","ug/m3 LC","7","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/04/2022","AQS","490352005","4","4.3","ug/m3 LC","18","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/05/2022","AQS","490352005","4","4.2","ug/m3 LC","18","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/06/2022","AQS","490352005","4","9.9","ug/m3 LC","41","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/07/2022","AQS","490352005","4","16.1","ug/m3 LC","59","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/08/2022","AQS","490352005","4","5.6","ug/m3 LC","23","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/09/2022","AQS","490352005","4","4.1","ug/m3 LC","17","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/10/2022","AQS","490352005","4","4.8","ug/m3 LC","20","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/11/2022","AQS","490352005","4","5","ug/m3 LC","21","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/12/2022","AQS","490352005","4","2.6","ug/m3 LC","11","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/13/2022","AQS","490352005","4","4.6","ug/m3 LC","19","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/14/2022","AQS","490352005","4","5.1","ug/m3 LC","21","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/15/2022","AQS","490352005","4","4.5","ug/m3 LC","19","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/16/2022","AQS","490352005","4","6.1","ug/m3 LC","25","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/17/2022","AQS","490352005","4","5.3","ug/m3 LC","22","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/18/2022","AQS","490352005","4","6.4","ug/m3 LC","27","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/19/2022","AQS","490352005","4","7.7","ug/m3 LC","32","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/20/2022","AQS","490352005","4","2.8","ug/m3 LC","12","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/21/2022","AQS","490352005","4","4.2","ug/m3 LC","18","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/22/2022","AQS","490352005","4","5.8","ug/m3 LC","24","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/23/2022","AQS","490352005","4","5.3","ug/m3 LC","22","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/24/2022","AQS","490352005","4","5.6","ug/m3 LC","23","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/25/2022","AQS","490352005","4","5.7","ug/m3 LC","24","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/26/2022","AQS","490352005","4","5.9","ug/m3 LC","25","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/27/2022","AQS","490352005","4","9.7","ug/m3 LC","40","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/28/2022","AQS","490352005","4","7.8","ug/m3 LC","33","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/29/2022","AQS","490352005","4","1.9","ug/m3 LC","8","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/30/2022","AQS","490352005","4","0.9","ug/m3 LC","4","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"05/31/2022","AQS","490352005","4","2.6","ug/m3 LC","11","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/01/2022","AQS","490352005","4","4.3","ug/m3 LC","18","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/02/2022","AQS","490352005","4","5.7","ug/m3 LC","24","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/03/2022","AQS","490352005","4","6","ug/m3 LC","25","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/04/2022","AQS","490352005","4","6.6","ug/m3 LC","28","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/05/2022","AQS","490352005","4","4.6","ug/m3 LC","19","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/06/2022","AQS","490352005","4","4.9","ug/m3 LC","20","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/07/2022","AQS","490352005","4","6","ug/m3 LC","25","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/08/2022","AQS","490352005","4","5.7","ug/m3 LC","24","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/09/2022","AQS","490352005","4","9.2","ug/m3 LC","38","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/10/2022","AQS","490352005","4","10.1","ug/m3 LC","42","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/11/2022","AQS","490352005","4","11","ug/m3 LC","46","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/12/2022","AQS","490352005","4","19.3","ug/m3 LC","66","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/13/2022","AQS","490352005","4","5.1","ug/m3 LC","21","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/14/2022","AQS","490352005","4","5.1","ug/m3 LC","21","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/15/2022","AQS","490352005","4","6.7","ug/m3 LC","28","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/16/2022","AQS","490352005","4","5.9","ug/m3 LC","25","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/17/2022","AQS","490352005","4","20.3","ug/m3 LC","68","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
"06/18/2022","AQS","490352005","4","23.4","ug/m3 LC","75","Copper View","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.598056","-111.894167"
